Movie_ID,Movie_Name,Genre,Description,Rating,Release_Year,Tokenised
236,dark world 236,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,5.5440406976744185,1993.0,group_hero_travel_magical_land_defeat_evil_ruler
1627,golden empire 1627,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,5.5,1987.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
268,final adventure 268,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,13.6,2023.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1282,burning night 1282,horror,A woman begins seeing frightening events after finding a mysterious object,7.0,2000.0,woman_begin_seeing_frightening_event_finding_mysterious_object
118,golden signal 118,drama,A businessman reevaluates his life after experiencing a major personal loss,5.5440406976744185,2018.0,businessman_reevaluates_life_experiencing_major_personal_loss
1729,final city 1729,drama,   A businessman reevaluates his life after experiencing a major personal loss   ,7.7,1980.0,businessman_reevaluates_life_experiencing_major_personal_loss
674,unknown kingdom 674,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,8.4,1999.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
250,electric night 250,drama,A businessman reevaluates his life after experiencing a major personal loss,6.3,2002.0,businessman_reevaluates_life_experiencing_major_personal_loss
1570,lost story 1570,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,7.4,1988.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
95,brave heart 95,sci-fi,   A mysterious signal from space leads researchers to an unknown alien civilization   ,1.1,2002.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
34,frozen planet 34,horror,VISITORS TO AN ISOLATED VILLAGE DISCOVER A DARK SECRET HIDDEN BY THE RESIDENTS !!! @#$,2.2,2016.0,visitor_isolated_village_discover_dark_secret_hidden_resident
1582,lonely planet 1582,adventure,Friends follow an ancient map that leads them on an unexpected adventure,2.9,2014.0,friend_follow_ancient_map_lead_unexpected_adventure
449,electric signal 449,horror,A journalist investigates strange disappearances connected to an abandoned building,1.9,1985.0,journalist_investigates_strange_disappearance_connected_abandoned_building
717,hidden heart 717,comedy,An unlucky employee creates chaos while trying to impress a new manager,5.1,1992.0,unlucky_employee_creates_chaos_trying_impress_new_manager
1367,midnight storm 1367,horror,A woman begins seeing frightening events after finding a mysterious object,7.8,2008.0,woman_begin_seeing_frightening_event_finding_mysterious_object
1638,silent world 1638,animation,An unlikely group of animated heroes works together to protect their city,2.1,2013.0,unlikely_group_animated_hero_work_together_protect_city
1,lost story 1,action,A former soldier returns to rescue civilians from a powerful enemy,3.0,1986.0,former_soldier_return_rescue_civilian_powerful_enemy
1976,infinite road 1976,drama,   Two brothers confront their troubled past after returning to their hometown   ,4.8,1986.0,two_brother_confront_troubled_past_returning_hometown
1109,dark heart 1109,horror,A woman begins seeing frightening events after finding a mysterious object,4.0,1983.0,woman_begin_seeing_frightening_event_finding_mysterious_object
83,last adventure 83,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,9.0,2016.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
677,lost road 677,animation,A young hero enters a magical world and discovers an unexpected power,7.5,1988.0,young_hero_enters_magical_world_discovers_unexpected_power
1568,golden secret 1568,horror,A family moves into an old house and discovers a terrifying supernatural presence,5.2,1984.0,family_move_old_house_discovers_terrifying_supernatural_presence
1047,golden hero 1047,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,9.8,2009.0,group_explorer_search_legendary_treasure_hidden_ancient_land
771,midnight signal 771,drama,A talented student works hard to overcome personal and financial challenges,7.0,1995.0,talented_student_work_hard_overcome_personal_financial_challenge
1314,silent memory 1314,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,8.1,3025.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
1906,ancient night 1906,fantasy,A prince must recover a powerful magical object before it falls into evil hands,8.4,2021.0,prince_must_recover_powerful_magical_object_fall_evil_hand
1608,crimson hero 1608,horror,A group of friends becomes trapped in a forest where something mysterious follows them,11.4,1991.0,group_friend_becomes_trapped_forest_something_mysterious_follows
405,frozen journey 405,crime,Police officers investigate a series of robberies committed by a mysterious gang,9.5,2022.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1939,hidden city 1939,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,8.9,1987.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1447,wild story 1447,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,2.0,1986.0,group_explorer_search_legendary_treasure_hidden_ancient_land
105,lost memory 105,comedy,An unlucky employee creates chaos while trying to impress a new manager,3.1,2010.0,unlucky_employee_creates_chaos_trying_impress_new_manager
689,   last dream 689   ,crime,Police officers investigate a series of robberies committed by a mysterious gang,6.8,2009.0,police_officer_investigate_series_robbery_committed_mysterious_gang
1412,silent secret 1412,animation,An unlikely group of animated heroes works together to protect their city,3.6,1985.0,unlikely_group_animated_hero_work_together_protect_city
827,crimson kingdom 827,comedy,A group of friends gets into hilarious trouble during a weekend trip,4.2,2021.0,group_friend_get_hilarious_trouble_weekend_trip
1241,lost dream 1241,crime,A YOUNG MAN BECOMES INVOLVED WITH A CRIMINAL ORGANIZATION AND STRUGGLES TO ESCAPE !!! @#$,9.3,3025.0,young_man_becomes_involved_criminal_organization_struggle_escape
63,broken dream 63,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,8.0,2006.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
853,golden shadow 853,animation,Toys secretly come alive and begin an exciting adventure when humans leave,4.3,2005.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
1462,burning night 1462, fantasy ,A YOUNG WARRIOR DISCOVERS MAGICAL POWERS AND MUST PROTECT AN ANCIENT KINGDOM !!! @#$,2.5,2014.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1263,final hero 1263,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged,9.0,1990.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
224,lonely signal 224,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,7.9,2016.0,group_explorer_search_legendary_treasure_hidden_ancient_land
146,lost story 146,fantasy,A prince must recover a powerful magical object before it falls into evil hands,1.4,3025.0,prince_must_recover_powerful_magical_object_fall_evil_hand
1089,hidden memory 1089,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,9.2,1989.0,scientist_build_intelligent_robot_begin_understand_human_emotion
374,crimson heart 374,romance,A MUSICIAN FALLS IN LOVE WITH AN ARTIST WHILE BOTH STRUGGLE WITH THEIR CAREERS !!! @#$,5.6,1985.0,musician_fall_love_artist_struggle_career
1143,infinite shadow 1143,horror,A family moves into an old house and discovers a terrifying supernatural presence,6.0,1992.0,family_move_old_house_discovers_terrifying_supernatural_presence
1973,dark story 1973,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,4.2,1998.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1614,wild storm 1614,action,A former soldier returns to rescue civilians from a powerful enemy,2.7,2007.0,former_soldier_return_rescue_civilian_powerful_enemy
1275,brave heart 1275,animation,TOYS SECRETLY COME ALIVE AND BEGIN AN EXCITING ADVENTURE WHEN HUMANS LEAVE !!! @#$,6.2,2011.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
1266,frozen hero 1266,drama,A talented student works hard to overcome personal and financial challenges,5.6,2005.0,talented_student_work_hard_overcome_personal_financial_challenge
1724,lost signal 1724,action,A former soldier returns to rescue civilians from a powerful enemy,4.6,1980.0,former_soldier_return_rescue_civilian_powerful_enemy
1698,hidden hero 1698,crime,A criminal mastermind plans a risky robbery while detectives follow his movements,1.6,2020.0,criminal_mastermind_plan_risky_robbery_detective_follow_movement
10,broken dream 10,action,A police officer uncovers a conspiracy while chasing an international criminal,3.5,2020.0,police_officer_uncovers_conspiracy_chasing_international_criminal
450,ancient adventure 450,romance,Two people from different backgrounds begin a complicated romantic relationship,6.0,2006.0,two_people_different_background_begin_complicated_romantic_relationship
709,hidden heart 709,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,1.3,2015.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
256,burning kingdom 256,action,A skilled agent fights a dangerous criminal organization to protect the city,3.2,2008.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
883,lonely shadow 883,animation,A curious child befriends a magical creature and explores a hidden kingdom,3.2,2025.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
390,dark shadow 390,action,A superhero battles villains who threaten to destroy the world,7.3,2014.0,superhero_battle_villain_threaten_destroy_world
1487,lost empire 1487,action,A police officer uncovers a conspiracy while chasing an international criminal,8.3,2017.0,police_officer_uncovers_conspiracy_chasing_international_criminal
909,midnight adventure 909,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,8.8,2018.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
1838,wild shadow 1838,horror,Visitors to an isolated village discover a dark secret hidden by the residents,9.3,1988.0,visitor_isolated_village_discover_dark_secret_hidden_resident
461,frozen warrior 461,comedy,An unlucky employee creates chaos while trying to impress a new manager,9.7,2000.0,unlucky_employee_creates_chaos_trying_impress_new_manager
1919,frozen dream 1919,action,   A police officer uncovers a conspiracy while chasing an international criminal   ,7.5,1997.0,police_officer_uncovers_conspiracy_chasing_international_criminal
